Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Langston Galloway,/stats/player/204038/,DET,26.0,0.2,0.3,56.3,0.3,0.7,47.5,0.4,1.1,34.8,0.2,0.5,32.0,0.2,0.5,45.5,0.3,0.9,38.3,1.0,2.9,33.3
Larry Drew II,/stats/player/203580/,NOP,28.0,0.2,0.4,50.0,0.0,0.3,0.0,0.2,0.9,25.0,0.0,0.2,0.0,0.2,0.2,100.0,0.1,0.3,50.0,0.2,0.7,28.6
Larry Nance Jr.,/stats/player/1626204/,CLE,25.0,2.8,3.9,72.2,0.3,0.8,31.5,0.5,1.3,38.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,40.0
Lauri Markkanen,/stats/player/1628374/,CHI,21.0,2.3,3.5,65.7,0.3,1.2,27.8,0.8,2.1,35.6,0.1,0.4,33.3,0.1,0.3,33.3,0.2,0.7,33.3,1.9,5.2,36.6
LeBron James,/stats/player/2544/,CLE,33.0,6.5,8.7,75.2,0.7,2.0,35.0,1.4,3.7,38.9,0.1,0.2,38.9,0.1,0.3,35.0,0.2,0.5,36.8,1.6,4.5,36.8
London Perrantes,/stats/player/1628506/,CLE,23.0,0.1,0.2,50.0,0.1,0.6,20.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Lonzo Ball,/stats/player/1628366/,LAL,20.0,1.5,3.2,47.9,0.4,1.2,33.3,0.3,0.8,32.6,0.1,0.4,19.0,0.1,0.3,31.3,0.2,0.7,24.3,1.5,4.9,31.5
Lorenzo Brown,/stats/player/203485/,TOR,27.0,0.3,0.4,80.0,0.3,0.7,44.4,0.3,0.7,50.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.2,0.5,33.3
Lou Williams,/stats/player/101150/,LAC,31.0,2.4,4.1,58.3,1.1,2.9,38.9,1.5,3.4,44.2,0.3,0.9,29.4,0.1,0.5,27.5,0.4,1.4,28.7,1.9,5.1,37.9
Luc Mbah a Moute,/stats/player/201601/,HOU,31.0,1.6,2.5,64.5,0.1,0.2,38.5,0.0,0.1,0.0,0.1,0.4,27.3,0.2,0.8,30.0,0.3,1.2,29.2,0.7,1.7,41.6
Lucas Nogueira,/stats/player/203512/,TOR,25.0,0.9,1.3,71.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,33.3
Luis Montero,/stats/player/1626242/,DET,25.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Babbitt,/stats/player/202337/,MIA,29.0,0.1,0.2,54.5,0.2,0.3,47.1,0.3,0.6,53.1,0.3,0.7,46.2,0.2,0.5,31.6,0.4,1.0,40.0,0.9,2.2,38.2
Luke Kennard,/stats/player/1628379/,DET,22.0,0.6,1.0,57.7,0.3,1.1,31.2,0.8,1.7,49.2,0.0,0.1,16.7,0.2,0.4,42.3,0.2,0.5,37.5,0.9,2.2,42.3
Luke Kornet,/stats/player/1628436/,NYK,22.0,0.9,1.3,65.4,0.1,0.4,14.3,0.2,0.7,23.1,0.0,0.3,0.0,0.2,0.3,75.0,0.2,0.5,33.3,1.3,3.5,35.7
Luol Deng,/stats/player/2736/,LAL,33.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malachi Richardson,/stats/player/1627781/,TOR,22.0,0.3,0.8,31.8,0.0,0.2,20.0,0.4,0.9,43.5,0.1,0.2,50.0,0.1,0.3,20.0,0.1,0.4,33.3,0.3,1.2,29.0
Malcolm Brogdon,/stats/player/1627763/,MIL,25.0,2.7,4.3,61.8,0.5,1.4,36.2,0.6,1.4,43.9,0.2,0.5,52.4,0.2,0.5,45.5,0.4,0.9,48.8,0.9,2.4,35.0
Malcolm Delaney,/stats/player/1627098/,ATL,29.0,0.5,1.1,50.0,0.0,0.5,8.0,0.6,1.4,41.0,0.2,0.4,34.8,0.1,0.2,62.5,0.2,0.6,41.9,0.6,1.7,35.9
Malcolm Miller,/stats/player/1626259/,TOR,25.0,0.4,0.5,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,50.0,0.0,0.1,0.0,0.2,0.5,42.9,0.4,1.0,35.7
Malik Beasley,/stats/player/1627736/,DEN,21.0,0.5,0.8,58.3,0.1,0.4,33.3,0.2,0.5,37.5,0.1,0.3,20.0,0.2,0.5,35.0,0.2,0.6,30.0,0.3,0.9,36.5
Malik Monk,/stats/player/1628370/,CHA,20.0,0.5,0.8,58.8,0.2,0.7,34.9,0.4,1.4,28.4,0.1,0.4,27.8,0.2,0.6,37.0,0.3,0.8,33.3,1.1,3.2,35.1
Mangok Mathiang,/stats/player/1628493/,CHA,25.0,0.8,1.5,50.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manu Ginobili,/stats/player/1938/,SAS,40.0,1.4,2.2,62.1,0.4,1.1,37.5,0.3,0.8,36.4,0.1,0.3,50.0,0.1,0.4,21.7,0.2,0.6,33.3,0.8,2.3,33.8
MarShon Brooks,/stats/player/202705/,MEM,29.0,1.9,3.6,52.0,1.9,3.6,52.0,0.9,2.9,30.0,0.0,0.0,0.0,0.1,0.3,50.0,0.1,0.3,50.0,2.6,4.3,60.0
Marc Gasol,/stats/player/201188/,MEM,33.0,1.5,2.5,60.3,1.2,3.6,34.1,1.7,3.7,46.6,0.0,0.1,28.6,0.0,0.0,33.3,0.0,0.1,30.0,1.5,4.2,34.5
Marcin Gortat,/stats/player/101162/,WAS,34.0,2.0,3.3,61.6,1.1,2.4,44.2,0.5,1.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Belinelli,/stats/player/201158/,PHI,32.0,0.9,1.4,64.5,0.2,0.6,38.6,1.3,2.7,46.5,0.1,0.4,34.5,0.2,0.4,40.6,0.3,0.8,37.7,1.6,4.2,38.0
Marcus Georges-Hunt,/stats/player/1627875/,MIN,24.0,0.3,0.6,57.1,0.1,0.1,75.0,0.1,0.2,25.0,0.1,0.2,33.3,0.1,0.1,100.0,0.1,0.2,50.0,0.1,0.3,18.2
Marcus Morris Sr.,/stats/player/202694/,BOS,28.0,1.1,1.8,59.2,0.7,1.7,41.1,1.5,3.5,42.9,0.1,0.4,33.3,0.1,0.4,35.0,0.3,0.8,34.1,1.3,3.4,39.1
Marcus Paige,/stats/player/1627779/,CHA,24.0,0.0,0.4,0.0,0.2,0.4,50.0,0.2,0.4,50.0,0.2,0.4,50.0,0.3,0.7,50.0,0.4,0.8,50.0,0.0,0.8,0.0
Marcus Smart,/stats/player/203935/,BOS,24.0,1.1,2.0,53.7,0.6,1.6,34.8,0.5,1.3,35.7,0.1,0.3,17.6,0.2,0.4,40.0,0.2,0.7,29.7,1.2,3.9,30.8
Mario Chalmers,/stats/player/201596/,MEM,32.0,0.9,1.8,53.0,0.4,1.2,35.0,0.4,0.8,45.5,0.1,0.3,25.0,0.1,0.4,36.4,0.2,0.6,31.0,0.6,2.1,28.4
Mario Hezonja,/stats/player/1626209/,ORL,23.0,1.5,2.4,63.9,0.4,1.1,38.0,0.5,1.2,41.8,0.1,0.3,23.8,0.1,0.3,36.8,0.2,0.6,30.0,1.0,3.0,34.4
Markel Brown,/stats/player/203900/,HOU,26.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,20.0
Markelle Fultz,/stats/player/1628365/,PHI,20.0,2.1,3.6,60.0,0.7,2.9,25.0,0.4,1.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Markieff Morris,/stats/player/202693/,WAS,28.0,1.4,2.1,66.9,0.8,1.6,52.6,1.3,2.9,43.3,0.2,0.5,41.7,0.1,0.4,24.0,0.3,0.8,34.4,0.8,1.9,39.0
Marquese Chriss,/stats/player/1627737/,PHX,20.0,1.6,2.6,60.8,0.2,0.7,26.9,0.3,0.7,39.6,0.1,0.6,23.7,0.1,0.3,26.3,0.2,0.8,24.6,0.6,1.9,31.3
Marquis Teague,/stats/player/203104/,MEM,25.0,0.7,1.3,50.0,0.3,0.7,50.0,0.0,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.7,50.0
Marreese Speights,/stats/player/201578/,ORL,30.0,0.4,0.7,52.8,0.3,0.7,41.7,0.4,0.9,40.9,0.1,0.2,57.1,0.1,0.2,50.0,0.1,0.3,53.8,1.5,4.3,35.9
Marshall Plumlee,/stats/player/1627850/,MIL,25.0,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Williams,/stats/player/101107/,CHA,32.0,1.0,1.8,56.4,0.5,0.9,50.0,0.2,0.6,36.4,0.2,0.7,34.7,0.2,0.5,44.4,0.4,1.1,38.8,1.2,2.8,42.3
Mason Plumlee,/stats/player/203486/,DEN,28.0,2.6,3.7,68.8,0.3,1.0,32.0,0.1,0.2,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Costello,/stats/player/1627856/,SAS,24.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Williams Jr.,/stats/player/1628475/,MIA,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,1.3,25.0
Matthew Dellavedova,/stats/player/203521/,MIL,27.0,0.2,0.5,38.9,0.4,1.1,35.0,0.1,0.4,29.4,0.0,0.1,25.0,0.1,0.2,57.1,0.1,0.3,45.5,0.6,1.7,36.4
Maurice Harkless,/stats/player/203090/,POR,25.0,1.5,2.5,59.3,0.1,0.4,36.4,0.1,0.2,33.3,0.3,0.5,50.0,0.2,0.5,31.0,0.4,0.9,40.0,0.5,1.1,42.9
Maxi Kleber,/stats/player/1628467/,DAL,26.0,1.2,1.7,67.7,0.2,0.3,59.1,0.2,0.5,40.0,0.1,0.5,25.0,0.2,0.5,50.0,0.3,0.8,36.5,0.3,1.1,28.0
Meyers Leonard,/stats/player/203086/,POR,26.0,0.5,0.7,77.3,0.2,0.4,53.8,0.4,0.5,64.7,0.1,0.2,66.7,0.0,0.1,0.0,0.1,0.2,50.0,0.3,0.7,40.9
Michael Beasley,/stats/player/201563/,NYK,29.0,2.7,4.2,64.7,1.4,2.8,49.0,1.1,2.9,36.6,0.1,0.2,33.3,0.0,0.2,23.1,0.1,0.4,28.0,0.4,0.8,45.0
Michael Carter-Williams,/stats/player/203487/,CHA,26.0,0.8,1.6,50.0,0.3,0.9,27.1,0.2,0.8,19.5,0.0,0.3,7.1,0.1,0.2,44.4,0.1,0.5,21.7,0.2,0.7,25.7
Michael Kidd-Gilchrist,/stats/player/203077/,CHA,24.0,2.2,3.4,66.0,0.6,1.5,38.7,1.0,2.7,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Conley,/stats/player/201144/,MEM,30.0,2.2,3.9,55.3,0.8,2.2,34.6,0.4,1.5,27.8,0.1,0.4,20.0,0.0,0.3,0.0,0.1,0.7,12.5,1.9,5.8,33.3
Mike James,/stats/player/1628455/,NOP,27.0,1.4,2.6,53.7,0.8,1.7,46.7,0.5,1.9,26.5,0.1,0.3,50.0,0.1,0.1,66.7,0.2,0.3,54.5,0.6,2.4,23.3
Mike Muscala,/stats/player/203488/,ATL,26.0,1.0,1.4,69.7,0.3,0.6,47.1,0.2,0.7,34.3,0.3,0.7,47.1,0.2,0.4,50.0,0.5,1.1,48.2,0.7,2.1,31.5
Mike Scott,/stats/player/203118/,WAS,29.0,0.9,1.4,67.3,0.7,1.3,51.5,1.2,2.1,56.3,0.2,0.4,47.8,0.1,0.3,40.0,0.3,0.6,44.2,0.6,1.6,39.5
Miles Plumlee,/stats/player/203101/,ATL,29.0,1.5,2.3,66.9,0.3,0.9,38.3,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milos Teodosic,/stats/player/1628462/,LAC,31.0,0.3,0.5,62.5,0.3,0.6,50.0,0.8,1.7,44.9,0.0,0.3,18.2,0.2,0.2,66.7,0.2,0.4,40.0,1.8,4.7,37.7
Milton Doyle,/stats/player/1628495/,BKN,24.0,0.5,1.3,38.5,0.4,1.0,40.0,0.0,0.1,0.0,0.1,0.3,33.3,0.0,0.1,0.0,0.1,0.4,25.0,0.3,1.9,15.8
Mindaugas Kuzminskas,/stats/player/1627851/,NYK,28.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirza Teletovic,/stats/player/203141/,MIL,32.0,0.1,0.4,25.0,0.1,0.3,33.3,0.2,0.5,40.0,0.3,0.7,50.0,0.0,0.0,0.0,0.3,0.6,50.0,1.8,3.9,46.2
Monte Morris,/stats/player/1628420/,DEN,23.0,1.5,2.0,75.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Montrezl Harrell,/stats/player/1626149/,LAC,24.0,3.7,5.1,72.1,0.8,1.6,48.8,0.1,0.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,16.7
Myke Henry,/stats/player/1627988/,MEM,25.0,1.0,1.8,54.3,0.0,0.3,0.0,0.2,0.6,27.3,0.2,0.4,37.5,0.4,0.7,53.8,0.5,1.1,47.6,0.5,1.9,24.3
Myles Turner,/stats/player/1626167/,IND,22.0,1.7,2.9,59.4,0.4,0.9,43.3,1.7,3.6,48.1,0.0,0.1,12.5,0.0,0.1,50.0,0.1,0.2,28.6,0.8,2.2,36.6
Nate Wolters,/stats/player/203489/,UTA,27.0,0.0,0.0,0.0,0.2,1.0,20.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naz Mitrou-Long,/stats/player/1628513/,UTA,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
Nemanja Bjelica,/stats/player/202357/,MIN,30.0,1.0,1.7,63.1,0.3,0.9,39.0,0.0,0.3,11.1,0.2,0.4,45.8,0.1,0.4,30.4,0.3,0.7,38.3,0.9,2.0,42.6
Nene,/stats/player/2403/,HOU,35.0,2.1,3.3,62.2,0.3,0.6,41.9,0.3,0.7,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nerlens Noel,/stats/player/203457/,DAL,24.0,1.3,2.4,56.5,0.5,0.9,53.8,0.1,0.3,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Collison,/stats/player/2555/,OKC,37.0,0.7,1.0,71.4,0.3,0.3,75.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Young,/stats/player/201156/,GSW,33.0,0.3,0.4,68.6,0.2,0.5,48.6,0.5,1.1,40.0,0.3,0.9,31.3,0.3,0.6,50.0,0.5,1.3,37.8,1.1,2.8,37.9
Nicolas Batum,/stats/player/201587/,CHA,29.0,0.8,1.2,68.9,0.5,1.1,47.1,1.5,3.6,40.5,0.1,0.3,31.6,0.1,0.2,25.0,0.1,0.5,29.0,1.3,3.8,34.3
Nicolas Brussino,/stats/player/1627852/,ATL,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0
Nigel Hayes,/stats/player/1628502/,SAC,23.0,0.1,0.4,25.0,0.0,0.3,0.0,0.8,1.4,54.5,0.3,1.2,28.6,0.5,0.5,100.0,0.6,1.3,44.4,0.0,0.8,0.0
Nik Stauskas,/stats/player/203917/,BKN,24.0,0.4,0.7,53.6,0.0,0.3,8.3,0.1,0.3,28.6,0.1,0.4,41.7,0.1,0.1,66.7,0.2,0.4,46.7,0.8,2.0,39.3
Nikola Jokic,/stats/player/203999/,DEN,23.0,2.4,3.7,64.6,1.6,3.5,46.7,1.2,2.5,47.9,0.1,0.1,40.0,0.1,0.2,72.7,0.2,0.3,57.1,1.3,3.4,38.4
Nikola Mirotic,/stats/player/202703/,NOP,27.0,1.8,2.7,65.5,0.5,1.0,50.9,0.8,2.2,37.4,0.3,0.8,37.8,0.2,0.5,45.8,0.5,1.3,40.6,1.9,5.3,37.0
Nikola Vucevic,/stats/player/202696/,ORL,27.0,2.6,3.6,72.9,1.7,3.9,43.0,1.6,3.7,43.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,1.1,3.5,31.0
Noah Vonleh,/stats/player/203943/,CHI,22.0,1.1,1.8,58.2,0.2,0.6,37.5,0.3,0.7,39.5,0.0,0.1,0.0,0.0,0.0,100.0,0.0,0.1,16.7,0.4,1.1,31.7
Norman Powell,/stats/player/1626181/,TOR,25.0,1.0,1.8,56.2,0.3,0.6,46.2,0.2,0.4,39.3,0.1,0.8,15.9,0.2,0.4,54.5,0.3,1.0,28.8,0.5,1.7,28.3
OG Anunoby,/stats/player/1628384/,TOR,20.0,1.2,1.8,67.2,0.0,0.1,11.1,0.0,0.1,18.2,0.3,0.8,38.2,0.4,0.8,50.0,0.6,1.4,43.9,0.3,1.2,28.4
Okaro White,/stats/player/1627855/,CLE,25.0,0.4,0.8,50.0,0.0,0.0,0.0,0.2,0.2,100.0,0.3,1.0,25.0,0.0,0.0,0.0,0.2,0.8,25.0,0.6,1.4,42.9
Omari Johnson,/stats/player/204179/,MEM,29.0,1.0,1.3,80.0,0.0,0.0,0.0,0.3,1.0,25.0,0.3,0.3,100.0,0.0,0.5,0.0,0.3,0.8,33.3,0.8,2.3,33.3
Omer Asik,/stats/player/201600/,CHI,31.0,0.4,1.0,38.9,0.0,0.1,0.0,0.1,0.2,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omri Casspi,/stats/player/201956/,GSW,30.0,1.5,2.1,68.1,0.5,1.1,43.1,0.2,0.3,57.1,0.1,0.1,100.0,0.1,0.1,66.7,0.1,0.1,80.0,0.1,0.3,37.5
Otto Porter Jr.,/stats/player/203490/,WAS,25.0,1.5,2.2,68.6,0.8,1.7,46.1,1.7,3.6,47.7,0.2,0.4,41.4,0.2,0.5,47.1,0.4,0.8,44.4,1.4,3.2,44.5
P.J. Tucker,/stats/player/200782/,HOU,33.0,0.5,0.9,56.8,0.1,0.4,23.3,0.1,0.3,29.6,0.6,1.4,42.7,0.4,1.1,37.1,1.0,2.5,40.3,0.4,1.3,30.8
PJ Dozier,/stats/player/1628408/,OKC,21.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Siakam,/stats/player/1627783/,TOR,24.0,2.2,3.1,70.2,0.5,1.2,41.4,0.1,0.2,30.8,0.1,0.5,23.7,0.1,0.4,32.3,0.2,0.9,27.5,0.1,0.7,17.2
Pat Connaughton,/stats/player/1626192/,POR,25.0,0.8,1.3,59.6,0.2,0.5,35.7,0.2,0.4,41.2,0.1,0.3,21.1,0.1,0.3,26.1,0.1,0.6,23.8,0.8,2.0,38.3
Patrick Beverley,/stats/player/201976/,LAC,29.0,1.5,2.8,54.8,0.6,1.7,36.8,0.0,0.8,0.0,0.2,0.8,22.2,0.1,0.2,50.0,0.3,1.0,27.3,1.9,4.5,42.9
Patrick McCaw,/stats/player/1627775/,GSW,22.0,1.0,1.6,62.5,0.1,0.4,33.3,0.2,0.6,30.3,0.1,0.2,50.0,0.1,0.3,41.7,0.2,0.4,45.5,0.2,1.0,15.8
Patrick Patterson,/stats/player/202335/,OKC,29.0,0.3,0.5,56.4,0.1,0.5,28.9,0.1,0.2,38.9,0.2,0.5,37.5,0.2,0.6,40.5,0.4,0.9,39.2,0.5,1.2,38.1
Patty Mills,/stats/player/201988/,SAS,29.0,0.6,1.0,56.6,0.1,0.4,35.5,0.8,1.9,44.5,0.2,0.5,44.4,0.2,0.3,46.2,0.3,0.8,45.2,1.5,4.3,35.8
Pau Gasol,/stats/player/2200/,SAS,37.0,1.8,2.8,64.8,0.6,1.7,32.8,0.8,2.1,38.1,0.1,0.3,30.0,0.1,0.3,36.8,0.2,0.5,33.3,0.4,1.1,37.0
Paul George,/stats/player/202331/,OKC,28.0,2.3,3.7,61.9,0.6,1.7,36.8,1.3,3.8,33.2,0.3,0.6,44.4,0.4,1.0,43.8,0.7,1.6,44.0,2.4,6.1,39.4
Paul Millsap,/stats/player/200794/,DEN,33.0,1.9,3.1,61.9,1.7,3.4,48.5,0.7,1.9,36.5,0.2,0.3,72.7,0.1,0.3,30.0,0.3,0.6,52.4,0.7,2.4,30.8
Paul Zipser,/stats/player/1627835/,CHI,24.0,0.4,0.7,56.4,0.2,0.6,31.3,0.2,1.0,22.6,0.1,0.4,35.3,0.1,0.1,50.0,0.2,0.5,39.1,0.5,1.6,32.2
Quincy Acy,/stats/player/203112/,BKN,27.0,0.3,0.7,45.7,0.0,0.1,0.0,0.1,0.3,30.4,0.4,0.9,45.0,0.2,0.5,31.3,0.6,1.4,40.2,0.9,2.8,32.7
Quincy Pondexter,/stats/player/202347/,CHI,30.0,0.4,0.8,50.0,0.1,0.2,33.3,0.0,0.3,16.7,0.1,0.2,25.0,0.0,0.1,0.0,0.0,0.3,16.7,0.1,0.7,13.3
Quinn Cook,/stats/player/1626188/,GSW,25.0,0.8,1.5,54.0,0.5,1.1,47.2,1.1,2.1,51.6,0.2,0.4,60.0,0.1,0.3,25.0,0.3,0.6,44.4,1.2,2.7,44.0
RJ Hunter,/stats/player/1626154/,HOU,24.0,0.8,1.0,75.0,0.0,0.3,0.0,0.3,0.3,100.0,0.3,0.3,100.0,0.0,0.5,0.0,0.3,0.7,50.0,0.4,2.4,16.7
Rajon Rondo,/stats/player/200765/,NOP,32.0,2.0,3.4,58.4,0.5,1.0,47.8,0.3,0.9,36.2,0.1,0.5,20.0,0.2,0.6,34.3,0.3,1.0,27.7,0.5,1.3,37.6
Ramon Sessions,/stats/player/201196/,WAS,32.0,0.8,1.6,47.7,0.3,1.5,23.7,0.1,0.3,44.4,0.1,0.2,40.0,0.1,0.2,25.0,0.1,0.4,33.3,0.2,0.6,29.4
Rashad Vaughn,/stats/player/1626173/,ORL,21.0,0.2,0.3,50.0,0.1,0.2,40.0,0.1,0.3,50.0,0.2,0.4,50.0,0.2,0.3,75.0,0.4,0.6,60.0,0.3,1.1,29.6
Raul Neto,/stats/player/203526/,UTA,26.0,0.9,1.4,63.2,0.2,0.8,30.3,0.1,0.4,26.7,0.1,0.3,40.0,0.1,0.1,75.0,0.2,0.4,50.0,0.3,0.7,42.9
Raymond Felton,/stats/player/101109/,OKC,34.0,0.7,1.2,52.9,0.4,0.9,44.7,0.7,1.8,38.2,0.1,0.2,35.7,0.2,0.4,53.6,0.2,0.5,47.6,0.7,2.2,34.3
