Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Reggie Bullock,/stats/player/203493/,DET,27.0,1.4,2.0,68.5,0.4,1.1,31.9,0.6,1.2,48.6,0.3,0.6,45.7,0.3,0.7,41.9,0.5,1.3,43.6,1.5,3.3,45.0
Reggie Hearn,/stats/player/203687/,DET,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.5,0.5,100.0,0.0,0.3,0.0
Reggie Jackson,/stats/player/202704/,DET,28.0,1.4,2.6,54.8,1.6,3.4,48.1,1.3,3.1,40.7,0.1,0.3,46.2,0.1,0.3,33.3,0.2,0.6,40.0,0.9,3.1,30.0
Richard Jefferson,/stats/player/2210/,DEN,38.0,0.2,0.4,50.0,0.3,0.5,50.0,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,28.6
Richaun Holmes,/stats/player/1626158/,PHI,24.0,2.2,2.8,76.5,0.4,1.1,38.9,0.1,0.4,30.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.6,14.8
Ricky Rubio,/stats/player/201937/,UTA,27.0,1.1,2.1,50.9,0.5,1.3,40.8,1.6,3.7,43.4,0.3,0.7,42.0,0.1,0.4,27.6,0.4,1.0,36.7,0.9,2.5,34.5
Robert Covington,/stats/player/203496/,PHI,27.0,1.3,2.1,64.1,0.2,0.7,30.8,0.2,0.8,28.4,0.1,0.5,28.2,0.2,0.3,54.2,0.3,0.8,38.1,2.2,6.0,37.1
Robin Lopez,/stats/player/201577/,CHI,30.0,2.6,3.8,68.3,1.8,3.6,49.1,0.9,2.4,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,28.6
Rodney Hood,/stats/player/203918/,CLE,25.0,0.9,1.5,60.9,1.2,2.6,46.8,1.2,2.9,39.2,0.2,0.6,33.3,0.2,0.4,50.0,0.4,1.0,40.4,1.7,4.6,38.0
Rodney McGruder,/stats/player/203585/,MIA,26.0,0.8,1.1,77.8,0.2,0.7,33.3,0.2,0.4,37.5,0.1,0.7,20.0,0.4,0.9,46.2,0.5,1.4,34.8,0.4,0.7,58.3
Rodney Purvis,/stats/player/1628681/,ORL,24.0,0.4,0.8,53.8,0.3,0.5,50.0,0.7,2.1,32.4,0.2,0.7,30.0,0.0,0.4,0.0,0.2,1.0,20.0,0.6,2.3,27.8
Ron Baker,/stats/player/1627758/,NYK,25.0,0.3,0.7,40.0,0.0,0.0,0.0,0.0,0.2,20.0,0.1,0.2,33.3,0.1,0.2,40.0,0.1,0.4,36.4,0.3,0.8,31.8
Rondae Hollis-Jefferson,/stats/player/1626178/,BKN,23.0,2.7,4.6,58.8,1.0,2.6,37.4,1.2,2.7,43.5,0.1,0.3,31.6,0.0,0.2,30.0,0.1,0.4,31.0,0.1,0.3,17.4
Royce O'Neale,/stats/player/1626220/,UTA,25.0,0.8,1.6,51.9,0.2,0.6,38.5,0.1,0.3,36.8,0.2,0.5,41.9,0.2,0.5,38.5,0.4,0.9,40.4,0.3,0.8,32.8
Rudy Gay,/stats/player/200752/,SAS,31.0,1.8,2.7,65.4,1.0,2.3,44.7,1.0,2.4,42.5,0.1,0.3,37.5,0.1,0.2,23.1,0.2,0.5,31.0,0.5,1.5,33.7
Rudy Gobert,/stats/player/203497/,UTA,26.0,4.7,6.6,70.2,0.2,1.0,17.5,0.1,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Westbrook,/stats/player/201566/,OKC,29.0,4.9,8.3,59.2,0.7,2.1,33.3,2.6,6.6,39.8,0.1,0.1,44.4,0.0,0.1,20.0,0.1,0.2,31.6,1.1,3.8,29.5
Ryan Anderson,/stats/player/201583/,HOU,30.0,0.7,1.1,61.3,0.1,0.3,22.2,0.4,0.7,54.2,0.1,0.3,31.3,0.2,0.3,47.6,0.2,0.6,40.5,1.8,4.6,38.4
Ryan Arcidiacono,/stats/player/1627853/,CHI,24.0,0.2,0.2,100.0,0.0,0.1,33.3,0.1,0.1,100.0,0.2,0.3,66.7,0.2,0.3,60.0,0.4,0.6,63.6,0.1,0.8,10.5
Salah Mejri,/stats/player/1626257/,DAL,32.0,1.3,1.9,69.9,0.1,0.3,47.1,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Sam Dekker,/stats/player/1626155/,LAC,24.0,1.4,2.2,65.6,0.2,0.4,42.9,0.0,0.2,21.4,0.0,0.2,12.5,0.0,0.2,22.2,0.1,0.3,17.6,0.1,0.6,16.7
Scotty Hopson,/stats/player/203816/,DAL,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Kilpatrick,/stats/player/203930/,CHI,28.0,0.8,1.4,54.2,0.2,0.7,32.4,0.3,0.8,31.7,0.2,0.7,25.9,0.2,0.4,43.8,0.3,1.0,32.6,0.6,2.0,32.3
Semi Ojeleye,/stats/player/1628400/,BOS,23.0,0.2,0.5,44.7,0.1,0.2,36.4,0.1,0.2,28.6,0.1,0.4,30.8,0.3,0.6,41.7,0.3,0.9,37.1,0.2,0.9,27.0
Serge Ibaka,/stats/player/201586/,TOR,28.0,1.4,2.0,68.2,0.9,1.8,51.5,1.3,2.6,49.8,0.2,0.4,41.4,0.1,0.2,50.0,0.3,0.6,44.4,1.1,3.3,34.3
Shabazz Muhammad,/stats/player/203498/,MIL,25.0,1.1,2.0,57.8,0.5,1.4,38.6,0.2,0.5,33.3,0.2,0.3,50.0,0.0,0.1,0.0,0.1,0.3,40.0,0.1,0.4,17.6
Shabazz Napier,/stats/player/203894/,POR,26.0,0.8,1.5,51.8,0.2,0.6,27.7,0.9,2.1,45.4,0.1,0.4,30.8,0.1,0.1,66.7,0.2,0.5,40.0,0.9,2.5,37.2
Shane Larkin,/stats/player/203499/,BOS,25.0,0.6,1.1,51.7,0.1,0.4,36.8,0.3,1.0,27.8,0.1,0.2,55.6,0.0,0.1,25.0,0.1,0.3,46.2,0.5,1.4,34.2
Shaquille Harrison,/stats/player/1627885/,PHX,24.0,2.2,3.8,58.6,0.0,0.4,11.1,0.0,0.1,50.0,0.2,0.2,75.0,0.0,0.2,0.0,0.2,0.4,37.5,0.1,0.8,17.6
Shaun Livingston,/stats/player/2733/,GSW,32.0,0.9,1.3,67.8,0.6,1.2,46.6,1.0,2.3,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelvin Mack,/stats/player/202714/,ORL,28.0,1.2,1.8,65.6,0.5,1.4,32.6,0.3,0.9,32.2,0.1,0.2,45.5,0.1,0.1,37.5,0.1,0.3,42.1,0.6,1.8,33.6
Sindarius Thornwell,/stats/player/1628414/,LAC,23.0,0.7,1.5,45.7,0.3,0.7,42.2,0.1,0.3,43.5,0.1,0.3,43.8,0.1,0.2,38.5,0.2,0.5,41.4,0.2,0.4,37.9
Skal Labissiere,/stats/player/1627746/,SAC,22.0,1.5,2.2,68.4,1.0,2.6,38.3,0.6,2.0,30.8,0.0,0.0,0.0,0.1,0.1,100.0,0.1,0.1,100.0,0.3,0.8,31.9
Solomon Hill,/stats/player/203524/,NOP,27.0,0.4,0.8,55.6,0.1,0.8,11.1,0.1,0.2,50.0,0.1,0.3,33.3,0.0,0.1,0.0,0.1,0.3,25.0,0.3,1.3,18.8
Spencer Dinwiddie,/stats/player/203915/,BKN,25.0,1.5,2.6,56.9,0.5,1.5,33.1,0.3,1.0,31.6,0.0,0.1,0.0,0.2,0.4,42.4,0.2,0.5,32.6,1.6,4.9,32.6
Stanley Johnson,/stats/player/1626169/,DET,22.0,1.2,2.1,58.6,0.3,1.1,25.3,0.6,1.6,36.1,0.1,0.4,29.2,0.2,0.8,30.8,0.3,1.1,30.3,0.6,2.2,28.8
Stephen Curry,/stats/player/201939/,GSW,30.0,2.2,3.4,64.9,0.5,1.2,42.4,1.5,2.5,60.0,0.3,0.9,35.6,0.2,0.6,34.5,0.5,1.5,35.1,3.6,8.2,44.4
Sterling Brown,/stats/player/1628425/,MIL,23.0,0.6,1.2,49.2,0.1,0.4,28.6,0.2,0.5,42.9,0.2,0.6,37.5,0.1,0.4,35.3,0.3,0.8,36.6,0.3,0.9,34.7
Steven Adams,/stats/player/203500/,OKC,24.0,4.7,7.0,67.7,1.1,2.2,50.0,0.1,0.2,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Leaf,/stats/player/1628388/,IND,21.0,0.7,1.1,60.7,0.1,0.4,27.8,0.1,0.4,35.0,0.0,0.2,14.3,0.1,0.3,57.1,0.1,0.4,35.7,0.2,0.5,46.4
T.J. McConnell,/stats/player/204456/,PHI,26.0,1.0,1.6,63.6,0.8,1.8,41.0,0.7,1.3,50.0,0.0,0.1,37.5,0.2,0.3,68.8,0.2,0.3,58.3,0.2,0.4,38.2
T.J. Warren,/stats/player/203933/,PHX,24.0,4.4,6.7,66.7,1.5,3.6,40.7,1.9,4.7,40.8,0.1,0.3,22.7,0.1,0.3,20.0,0.1,0.6,21.6,0.2,0.8,22.6
Taj Gibson,/stats/player/201959/,MIN,33.0,3.4,4.8,71.9,0.9,2.0,47.2,0.7,1.8,40.3,0.1,0.2,26.3,0.0,0.1,22.2,0.1,0.3,25.0,0.0,0.1,0.0
Tarik Black,/stats/player/204028/,HOU,26.0,1.4,2.0,70.3,0.1,0.2,25.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,100.0,0.0,0.1,33.3,0.0,0.1,0.0
Taurean Prince,/stats/player/1627752/,ATL,24.0,1.8,3.1,57.6,0.7,1.7,39.1,0.5,1.5,29.8,0.3,0.7,42.9,0.3,0.6,54.9,0.6,1.3,48.6,1.5,4.3,35.5
Terrance Ferguson,/stats/player/1628390/,OKC,20.0,0.3,0.5,69.0,0.0,0.1,20.0,0.2,0.3,60.0,0.4,0.8,52.8,0.2,0.6,26.9,0.5,1.2,41.9,0.2,1.0,24.1
Terrence Ross,/stats/player/203082/,ORL,27.0,0.8,1.2,71.4,0.4,1.2,32.1,0.7,1.8,39.5,0.3,0.5,63.6,0.2,0.4,44.4,0.5,0.8,55.0,0.8,2.9,27.1
Terry Rozier,/stats/player/1626179/,BOS,24.0,1.0,2.1,50.0,0.4,1.3,30.8,0.6,1.6,38.0,0.3,0.6,46.5,0.1,0.3,16.7,0.3,0.9,35.8,1.6,4.1,38.7
Thabo Sefolosha,/stats/player/200757/,UTA,34.0,1.6,2.4,67.0,0.3,0.7,40.7,0.4,1.0,38.5,0.3,0.8,42.9,0.2,0.5,50.0,0.6,1.2,45.7,0.3,1.0,27.0
Thaddeus Young,/stats/player/201152/,IND,30.0,2.9,4.6,62.4,1.0,2.4,43.6,0.6,1.4,39.7,0.2,0.5,35.0,0.1,0.3,25.0,0.2,0.7,31.7,0.5,1.5,32.8
Thomas Bryant,/stats/player/1628418/,LAL,20.0,0.4,0.5,83.3,0.0,0.1,0.0,0.2,0.3,50.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.1,0.5,14.3
Thon Maker,/stats/player/1627748/,MIL,21.0,0.7,1.4,52.0,0.2,0.5,37.8,0.4,1.0,43.4,0.1,0.2,50.0,0.2,0.5,29.7,0.2,0.7,34.0,0.2,0.7,27.3
Tim Frazier,/stats/player/204025/,WAS,27.0,0.3,0.6,60.6,0.2,0.5,37.9,0.3,0.9,37.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.1,33.3,0.3,0.9,30.2
Tim Hardaway Jr.,/stats/player/203501/,NYK,26.0,2.3,3.8,61.7,0.6,1.6,37.4,1.1,2.5,45.7,0.2,0.5,42.3,0.2,0.5,32.1,0.4,0.9,37.0,1.9,6.2,31.1
Tim Quarterman,/stats/player/1627817/,HOU,23.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Timofey Mozgov,/stats/player/202389/,BKN,31.0,1.3,1.9,69.5,0.2,0.4,50.0,0.0,0.1,25.0,0.0,0.3,14.3,0.1,0.3,37.5,0.1,0.5,26.7,0.0,0.1,0.0
Timothe Luwawu-Cabarrot,/stats/player/1627789/,PHI,23.0,0.8,1.6,50.6,0.0,0.2,0.0,0.1,0.3,30.8,0.2,0.6,29.6,0.2,0.6,39.1,0.4,1.1,34.0,0.7,2.1,33.3
Tobias Harris,/stats/player/202699/,LAC,25.0,2.2,3.7,61.1,1.4,3.3,41.3,1.1,2.8,41.4,0.3,0.6,43.8,0.4,0.7,48.3,0.6,1.3,46.2,1.7,4.2,39.8
Tomas Satoransky,/stats/player/203107/,WAS,26.0,1.1,1.7,66.4,0.5,1.2,45.9,0.5,1.0,44.7,0.1,0.2,27.3,0.3,0.5,58.1,0.3,0.6,50.0,0.4,0.8,45.6
Tony Allen,/stats/player/2754/,NOP,36.0,1.7,3.0,56.9,0.1,0.4,25.0,0.0,0.3,16.7,0.1,0.1,100.0,0.1,0.1,50.0,0.2,0.2,75.0,0.0,0.3,14.3
Tony Bradley,/stats/player/1628396/,UTA,20.0,0.3,0.5,50.0,0.1,0.6,20.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Tony Parker,/stats/player/2225/,SAS,36.0,1.6,2.6,61.5,0.5,1.2,38.5,1.0,2.6,38.5,0.2,0.3,50.0,0.0,0.2,0.0,0.1,0.5,28.6,0.0,0.1,25.0
Tony Snell,/stats/player/203503/,MIL,26.0,0.7,1.1,62.0,0.1,0.5,29.4,0.2,0.6,40.9,0.3,0.6,46.5,0.3,0.8,41.0,0.6,1.4,43.3,0.8,2.2,38.4
Torrey Craig,/stats/player/1628470/,DEN,27.0,1.0,1.7,60.6,0.0,0.2,0.0,0.1,0.2,83.3,0.2,0.3,45.5,0.1,0.3,27.3,0.2,0.6,36.4,0.2,0.8,27.3
Travis Wear,/stats/player/204037/,LAL,27.0,0.1,0.1,100.0,0.1,0.2,25.0,0.4,1.2,28.6,0.1,0.1,100.0,0.3,0.4,66.7,0.3,0.4,71.4,0.7,2.3,30.8
Treveon Graham,/stats/player/1626203/,CHA,24.0,0.5,0.9,53.4,0.2,0.6,35.1,0.2,0.5,41.4,0.1,0.3,42.9,0.2,0.5,40.0,0.3,0.7,41.0,0.4,0.9,41.4
Trevor Ariza,/stats/player/2772/,HOU,33.0,1.4,2.3,60.8,0.1,0.4,14.8,0.0,0.1,11.1,0.5,1.1,42.7,0.7,1.7,43.4,1.2,2.8,43.1,1.3,4.1,32.7
Trevor Booker,/stats/player/202344/,IND,30.0,1.6,2.5,63.7,0.7,1.7,44.6,0.2,0.4,40.0,0.0,0.1,25.0,0.0,0.1,20.0,0.0,0.1,22.2,0.1,0.4,25.0
Trey Burke,/stats/player/203504/,NYK,25.0,1.3,1.8,71.9,0.6,1.4,40.8,2.5,4.6,53.6,0.2,0.3,50.0,0.1,0.2,40.0,0.2,0.4,46.7,0.9,2.4,35.6
Trey Lyles,/stats/player/1626168/,DEN,22.0,1.8,2.7,66.5,0.5,1.1,40.2,0.3,0.7,43.4,0.1,0.5,26.7,0.2,0.2,64.3,0.3,0.7,38.6,0.9,2.3,38.6
Trey McKinney-Jones,/stats/player/203590/,IND,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan Thompson,/stats/player/202684/,CLE,27.0,2.1,3.2,65.3,0.3,1.0,35.3,0.1,0.3,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy Daniels,/stats/player/203584/,PHX,26.0,0.2,0.4,44.8,0.2,0.4,46.7,0.3,0.7,37.9,0.4,0.8,50.9,0.4,0.8,47.5,0.7,1.5,49.1,1.6,4.3,37.1
Troy Williams,/stats/player/1627786/,NYK,23.0,1.7,2.8,60.3,0.1,0.2,60.0,0.1,0.4,25.0,0.1,0.3,50.0,0.0,0.2,0.0,0.1,0.4,28.6,0.4,1.5,29.0
Tyler Cavanaugh,/stats/player/1628463/,ATL,24.0,0.6,1.1,54.5,0.1,0.3,45.5,0.2,0.2,75.0,0.1,0.5,26.7,0.3,0.6,50.0,0.4,1.0,39.4,0.5,1.5,33.9
Tyler Dorsey,/stats/player/1628416/,ATL,22.0,0.7,1.4,51.3,0.1,0.7,17.9,0.5,1.2,37.9,0.1,0.4,27.8,0.1,0.3,46.2,0.2,0.6,35.5,1.1,2.9,37.0
Tyler Ennis,/stats/player/203898/,LAL,23.0,1.0,1.9,54.4,0.2,0.6,34.4,0.3,0.6,39.4,0.1,0.2,50.0,0.1,0.1,75.0,0.1,0.2,60.0,0.2,0.8,18.2
Tyler Johnson,/stats/player/204020/,MIA,26.0,1.4,2.2,63.9,0.5,1.2,40.9,0.8,2.0,38.2,0.2,0.5,35.3,0.3,0.9,38.7,0.5,1.3,37.5,1.2,3.2,36.6
Tyler Lydon,/stats/player/1628399/,DEN,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ulis,/stats/player/1627755/,PHX,22.0,0.5,1.1,41.0,0.8,1.9,44.0,1.1,2.7,42.0,0.1,0.2,35.7,0.0,0.1,0.0,0.1,0.3,25.0,0.5,1.7,30.1
Tyler Zeller,/stats/player/203092/,MIL,28.0,2.1,3.1,66.8,0.5,1.2,42.3,0.1,0.3,30.4,0.1,0.3,53.3,0.0,0.1,28.6,0.2,0.4,45.5,0.0,0.1,0.0
Tyreke Evans,/stats/player/201936/,MEM,28.0,3.8,7.2,53.3,0.3,1.2,30.0,0.7,1.7,39.3,0.0,0.1,33.3,0.0,0.2,22.2,0.1,0.3,26.7,2.1,5.2,40.5
Tyrone Wallace,/stats/player/1627820/,LAC,24.0,2.0,3.4,60.4,1.1,2.9,37.3,0.3,0.8,34.8,0.2,0.4,45.5,0.1,0.4,27.3,0.3,0.8,36.4,0.1,0.6,11.8
Tyson Chandler,/stats/player/2199/,PHX,35.0,2.6,3.9,65.9,0.0,0.1,33.3,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyus Jones,/stats/player/1626145/,MIN,22.0,0.7,1.0,62.8,0.4,0.8,46.4,0.2,0.5,43.2,0.2,0.5,37.1,0.0,0.2,30.0,0.2,0.6,35.6,0.4,1.0,35.4
Udonis Haslem,/stats/player/2617/,MIA,38.0,0.0,0.0,0.0,0.2,0.2,100.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.5,33.3,0.1,0.3,33.3,0.0,0.4,0.0
Vander Blue,/stats/player/203505/,LAL,25.0,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
Victor Oladipo,/stats/player/203506/,IND,26.0,3.4,5.1,66.8,0.9,2.0,45.0,2.1,5.0,41.6,0.2,0.3,53.8,0.2,0.3,57.9,0.3,0.6,55.6,1.8,5.2,35.1
Vince Carter,/stats/player/1713/,SAC,41.0,0.5,0.9,56.9,0.1,0.4,31.8,0.4,0.8,46.7,0.1,0.3,23.1,0.1,0.3,38.5,0.1,0.5,30.8,0.8,2.4,35.8
Vincent Hunter,/stats/player/1626205/,MEM,23.0,0.5,0.8,66.7,0.0,0.3,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wade Baldwin IV,/stats/player/1627735/,POR,22.0,0.9,1.0,85.7,0.5,1.2,42.9,0.2,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,80.0
Walt Lemon Jr.,/stats/player/1627215/,NOP,25.0,0.8,2.0,40.0,0.4,0.8,50.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,100.0
Wayne Ellington,/stats/player/201961/,MIA,30.0,0.5,0.8,62.3,0.0,0.2,14.3,0.2,0.6,39.1,0.4,0.8,48.3,0.5,1.0,47.8,0.8,1.7,48.1,2.1,5.8,36.7
Wayne Selden,/stats/player/1627782/,MEM,23.0,1.0,1.8,53.1,0.5,1.3,34.0,0.5,1.0,47.2,0.2,0.5,37.5,0.1,0.3,22.2,0.2,0.7,32.0,1.2,2.8,42.3
Wes Iwundu,/stats/player/1628411/,ORL,23.0,1.0,1.5,61.7,0.2,0.5,35.3,0.2,0.7,31.8,0.1,0.4,21.1,0.0,0.1,33.3,0.1,0.5,24.0,0.0,0.3,14.3
Wesley Johnson,/stats/player/202325/,LAC,30.0,0.5,0.8,61.3,0.0,0.1,30.0,0.7,1.6,41.2,0.4,0.9,38.1,0.2,0.6,40.0,0.5,1.4,38.8,0.3,1.1,28.2
Wesley Matthews,/stats/player/202083/,DAL,31.0,0.6,1.2,48.6,0.9,1.8,47.4,0.6,1.7,37.4,0.3,0.8,41.2,0.3,0.6,51.4,0.6,1.4,45.3,1.8,5.0,36.2
Will Barton,/stats/player/203115/,DEN,27.0,2.8,4.4,64.1,0.7,2.1,31.5,0.3,1.0,32.5,0.2,0.3,51.9,0.0,0.2,30.8,0.2,0.5,45.0,1.7,4.7,36.6
Willie Cauley-Stein,/stats/player/1626161/,SAC,24.0,3.6,5.6,64.3,0.9,2.8,31.2,0.8,2.1,39.1,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.1,40.0
Willie Reed,/stats/player/203186/,DET,28.0,1.4,2.0,71.3,0.5,0.7,62.1,0.1,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0
Willy Hernangomez,/stats/player/1626195/,CHA,24.0,1.4,2.1,66.3,0.3,0.8,43.2,0.1,0.3,21.4,0.1,0.1,100.0,0.0,0.0,0.0,0.1,0.1,66.7,0.1,0.2,33.3
Wilson Chandler,/stats/player/201163/,DEN,31.0,1.8,3.0,61.2,0.5,1.3,38.8,0.3,0.9,30.4,0.1,0.2,27.8,0.2,0.6,31.8,0.3,0.8,30.6,0.9,2.5,37.7
Xavier Munford,/stats/player/204098/,MIL,26.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
Xavier Rathan-Mayes,/stats/player/1628504/,MEM,24.0,1.0,1.4,71.4,0.2,1.4,14.3,1.0,2.8,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,7.1
Xavier Silas,/stats/player/202918/,BOS,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Yogi Ferrell,/stats/player/1627812/,DAL,25.0,0.8,1.5,54.0,0.3,0.9,36.6,1.0,2.1,47.7,0.2,0.4,48.6,0.2,0.4,56.0,0.4,0.7,51.7,1.3,3.6,34.6
Zach Collins,/stats/player/1628380/,POR,20.0,0.8,1.4,56.8,0.2,0.6,40.5,0.2,0.8,29.4,0.1,0.3,40.0,0.1,0.3,38.9,0.2,0.5,39.4,0.3,1.2,27.8
Zach LaVine,/stats/player/203897/,CHI,23.0,2.8,5.5,50.4,0.4,1.3,32.3,0.8,3.0,25.4,0.0,0.3,12.5,0.1,0.3,33.3,0.1,0.6,21.4,1.6,4.5,36.1
